approveDate,articleID,articleWordCount,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,inReplyTo,newDesk,parentID,parentUserDisplayName,permID,picURL,printPage,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sectionName,sharing,status,timespeople,trusted,typeOfMaterial,updateDate,userDisplayName,userID,userLocation,userTitle,userURL
1524591824,5adf4626068401528a2aa628,2427.0,"Paul,<br/><br/>Having a different perspective and/or opinion does not make one a hater. <br/><br/>This is a beautifully written review. And for those of us who cannot dream of a $375 meal either here or in Denmark (not to mention the airfare), it is a lovely escape. ",26853382.0,26853382.0,<br/>,comment,1524591816,1.0,False,0.0,Dining,0.0,,26853382,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,4,,1,,Unknown,0,approved,1,0,News,1524591824,Smithie,73343993.0,Nj,,
1524590467,5adf4626068401528a2aa628,2427.0,"Thank you for this, Mr Wells. Nicely done.<br/>It’s not for everyone, so now let’s sadly brace for the haters. ",26853035.0,26853035.0,<br/>,comment,1524590462,1.0,False,0.0,Dining,0.0,,26853035,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,2,,0,,Unknown,0,approved,1,0,News,1524590467,Paul,69613336.0,New York City,,
1524588960,5adf4626068401528a2aa628,2427.0,"The best kind of restaurant review! You answered many of the questions I had, and between the writing and the photography, I almost feel like I have been to this amazing, quirky place.",26852639.0,26852639.0,<br/>,comment,1524588957,1.0,False,0.0,Dining,0.0,,26852639,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,6,,0,,Unknown,0,approved,1,0,News,1524588960,Andrew,29610992.0,Lee,,
1524583914,5adf4626068401528a2aa628,2427.0,"Did this remind me of Joyce? <br/><br/>Yes.<br/><br/>Did I enjoy it?<br/><br/>Well done, Mr. Wells. ",26851015.0,26851015.0,<br/>,comment,1524583909,1.0,False,0.0,Dining,0.0,,26851015,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,6,,0,,Unknown,1,approved,1,0,News,1524583914,Dustin R.,38908965.0,"BK, NY",,
1524592879,5adf4626068401528a2aa628,2427.0,"Smithie,<br/>I completely agree with you. I enjoyed the escape just as much, and don't know when I'll make it there, if at all. I refer to those who seem to ritually pick these pieces apart at the mere mention of a price they can't rationalize, or the level of detail these artists go to to present something as best they possibly can for the enjoyment of those who are willing to pay to appreciate it.<br/>Those who make it their mission to try and convince we who find this kind of thing wonderful and worthwhile, that we're selfish and indulgent, that food is for sustenance only, and to remind as that there are ""children starving in Africa"".<br/>Each to their own, I say. No offense intended, Smithie.  ",26853620.0,26853620.0,<br/>,userReply,1524592876,2.0,False,26853382.0,Dining,26853382.0,Smithie,26853382:26853620,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,1,,0,,Unknown,0,approved,1,0,News,1524592879,Paul Downie,69613336.0,"Brooklyn, NY",,
1524592934,5adf40d2068401528a2aa619,626.0,"The Iran nuclear deal does nothing but postpone the inevitable.  All it does is postpone Iran’s nuclear program for 10 years, then the deal goes away. Than what? Negotiate a new pact? I agree with President Donald J. Trump, the deal needs to be scrapped, and Iran forced back to the bargaining table. The outcome of new deal must include no nuclear weapons ever, withdrawal of Iranian forces from where ever they are in the world, and end their association with Hezbollah. Thank you.",26853644.0,26853644.0,<br/>,comment,1524592930,1.0,False,0.0,Washington,0.0,,26853644,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-c2fae5a8eeaf82c64b7646fafcd22c3407a09abaf9f75a3502dcac517dce516d.jpg,0.0,0,,2,,Europe,0,approved,1,0,News,1524592934,Southern Boy,45428638.0,Rural Tennessee Rural America,,
1524592700,5adf40d2068401528a2aa619,626.0,"Macron, and every other world leader, must be aware that whatever agreement they think they come to, can and will be undone by the toxic personalities on Fox who Trump gives more credibility to than our intelligence agencies. Mr. Macron will be embarrassed by Trump, sure as everyone else in his coterie has been. ",26853580.0,26853580.0,<br/>,comment,1524592698,1.0,False,0.0,Washington,0.0,,26853580,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,14,,0,,Europe,0,approved,1,1,News,1524592700,Suzanne Moniz,63591393.0,Providence,,
1524592521,5adf40d2068401528a2aa619,626.0,"Enjoy the Enfant Terrible, Mr. Macron.<br/><br/>Don't forget to change his dirty diapers.",26853535.0,26853535.0,<br/>,comment,1524592515,1.0,False,0.0,Washington,0.0,,26853535,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-e6a09982812fd861b62fa6d7fccd8b7b522e5356082b8c5f071cbe873c2eb663.jpg,0.0,23,,0,,Europe,0,approved,1,1,News,1524592521,Socrates,51878992.0,Downtown Verona. NJ,,
1524592019,5adf40d2068401528a2aa619,626.0,Vive la différence.,26853286.0,26853286.0,<br/>,comment,1524591431,1.0,False,0.0,Washington,0.0,,26853286,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-d0b3a5afcdccde2fc8e4546c7bb5ab4736c7a246bfe63c78260110402cb8fdcf.jpg,0.0,2,,0,,Europe,0,approved,1,0,News,1524592019,EW,27417015.0,New York,,
1524591982,5adf40d2068401528a2aa619,626.0,Trump is threatening the Iran deal and Iran directly.<br/>Talk about a man who speaks with a forked tongue.<br/>One minute he wants out of the middle east and the next minute he says that Iran will never restart their nuclear program which means some form of involvement in the middle east.<br/>Never having been a diplomat before you would think that he should look to Europe for guidance but that would mean that he would have to think and that would be a problem.,26853298.0,26853298.0,<br/>,comment,1524591473,1.0,False,0.0,Washington,0.0,,26853298,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,6,,0,,Europe,0,approved,1,0,News,1524591982,BTO,80548680.0,"Somerset, MA",,
1524591950,5adf40d2068401528a2aa619,626.0,"""WASHINGTON — President Trump on Tuesday decried the nuclear agreement with Iran as a “terrible deal” that failed to restrain threats from Tehran, but said he would use formal meetings with President Emmanuel Macron of France to discuss whether to preserve it.""<br/><br/>I hope he has a good French baby sitter.",26853358.0,26853358.0,<br/>,comment,1524591706,1.0,False,0.0,Washington,0.0,,26853358,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-bab5f7422e94bf5c100216abfd32a6a708ca13d06903ad4c586020ec74110307.jpg,0.0,3,,0,,Europe,0,approved,1,0,News,1524591950,Keith,50148493.0,Folsom California,,
1524591950,5adf40d2068401528a2aa619,626.0,"I'm sure that Trump's tart ""will be the best ever"".  As for the ""insane, ridiculous"" nuclear accord, Trump will undoubtedly trample it as he has done to so many of the accomplishments of the previous administration.  Who knows, perhaps he can have an arm wrestling contest with Macron at dinner  I'm sure he wants to get even for losing the ""death grip"" with Macron when he visited France.<br/>An aside . . . the Revolutionary War costumes worn by American troops in front of the White House remind me of Nixon's Secret Service/Palace Guard uniforms.  Both Nixon and Trump aspire(d) to be the Imperial Presidencies.  Let's hope that the similarities extend to other things as well . . .",26853356.0,26853356.0,<br/>,comment,1524591693,1.0,False,0.0,Washington,0.0,,26853356,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,2,,0,,Europe,0,approved,1,0,News,1524591950,Robert,76826680.0,SoCal,,
1524591920,5adf40d2068401528a2aa619,626.0,"He needs a war—to distract and to rally people to him.  A war is likely the only way he and his party win the next elections.   I’m sure there are republicans who know this but have made a Faustian bargain to hold onto power. In addition it will largely not be their kids in harms way, but the children of the working class.  So they’ll be able to ignore the bodies.  As for Trump, he doesn’t care who has to go down to satisfy his ego. ",26852944.0,26852944.0,<br/>,comment,1524590119,1.0,False,0.0,Washington,0.0,,26852944,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,10,,0,,Europe,1,approved,1,0,News,1524591920,Simon Li,34138755.0,NYC,,
1524591919,5adf40d2068401528a2aa619,626.0,"Well, at least there's one party that behaves diplomatically and knows how to flatter his narcissistic host.  I just hope this isn't the end of a budding friendship with Trump cancelling the Iran deal and then threatening to return the Statue of Liberty as well.  ",26853321.0,26853321.0,<br/>,comment,1524591561,1.0,False,0.0,Washington,0.0,,26853321,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,1,,0,,Europe,0,approved,1,0,News,1524591919,Paul Wortman,57715665.0,"East Setauket, NY",,
1524591917,5adf40d2068401528a2aa619,626.0,"Bonne Chance, Emmanuel Macron! You are being subjected to the most boorish behavior by Mr.Trump.He fawns over you and acts as though you are his great friend.His behavior is an embarrassment .Mr Macron,we wish you luck in making him hear your concerns and hope that your superior judgment on the Iran treaty and cooperation on climate change will somehow prevail.In the European tradition you take a world view-Mr. Trump has a narrow,United States centric obsession.He forgets our loyal allies who have come to our side many times.",26853313.0,26853313.0,<br/>,comment,1524591526,1.0,False,0.0,Washington,0.0,,26853313,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,8,,0,,Europe,0,approved,0,0,News,1524591917,Janet michael,32171272.0,Silver Spring Maryland,,
1524591916,5adf40d2068401528a2aa619,626.0,One has to wonder - does Trump have even a basic understanding of the Iran deal? It appears that his main interest in tearing up the deal is based on his hatred of President Obama.,26853330.0,26853330.0,<br/>,comment,1524591596,1.0,False,0.0,Washington,0.0,,26853330,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,23,,0,,Europe,0,approved,1,0,News,1524591916,John Adams,76994739.0,CA,,
1524591916,5adf40d2068401528a2aa619,626.0,"Truly the most disgusting display of faux bromance I've ever seen.And trump's mini parade utterly absurd.Why does trump do that aggressive,pull victim in,hand shake??Everyday he becomes more ludicrous and he will make Macron a fool when he says no to reupping Iran deal.",26853089.0,26853089.0,<br/>,comment,1524590617,1.0,False,0.0,Washington,0.0,,26853089,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,10,,0,,Europe,0,approved,1,0,News,1524591916,susan mccall,56949222.0,old lyme ct.,,
1524591916,5adf40d2068401528a2aa619,626.0,Like that will go over well when you have to talk to North Korea in a few weeks. Good job Trump you made a fool of yourself no one is going to trust you anymore. ,26852889.0,26852889.0,<br/>,comment,1524589932,1.0,False,0.0,Washington,0.0,,26852889,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,11,,0,,Europe,0,approved,1,0,News,1524591916,Jesse Marioneaux,70197753.0,"Port Neches, TX",,
1524591347,5adf40d2068401528a2aa619,626.0,"In business, Mr. Trump negotiated hard, cut deals, and ultimately, when his projects spectacularly failed, cut his losses, abandoned his partners, stiffed people he owed money too, and used courts and bankruptcy to walk away. He personally come out ahead, while everyone else lost. <br/><br/>One wonders whether he understands what will happen in the Middle East, and world security, if follows the same trajectory in dealing with Iran and their nuclear ambitions.",26853272.0,26853272.0,<br/>,comment,1524591343,1.0,False,0.0,Washington,0.0,,26853272,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,25,,0,,Europe,0,approved,1,0,News,1524591347,Neander,53648753.0,California,,
1524594147,5adf40d2068401528a2aa619,626.0," ""All it does is postpone Iran’s nuclear program for 10 years, then the deal goes away. Than what? Negotiate a new pact?"" .....Where is your brain. If you tear up the deal what are you going to do, negotiate a new pact? Well guess what, whatever your plan is, you can tear up the deal and do it tomorrow, or wait ten years and do exactly the same thing. And if you tear it up tomorrow how are you going to get Russia, China and Europe on board with new sanctions?  Tearing it up would be really really dumb.",26854004.0,26854004.0,<br/>,userReply,1524594143,2.0,False,26853644.0,Washington,26853644.0,Southern Boy,26853644:26854004,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,9,,0,,Europe,0,approved,1,1,News,1524594147,W.A. Spitzer,63423891.0,"Faywood, NM",,
1524594549,5adf40d2068401528a2aa619,626.0,"But that's where we were before; Iran had a nuclear weapons program that the world wanted to curtail.  And we came to an agreement.<br/><br/>Trump people always assume that Trump has successfully accomplished something before it is started.  For example, Trump was going to fix healthcare, and look at what we got.  Trump was going to have a responsible spending bill, but it adds over a trillion dollars to the national debt and soaks the middle class and benefits the rich.  Trump was going to pull out of Syria, but that is an unknown.  Trump was going to bring the best people to work in his administration and over a dozen of them have been kicked out.  Trump was going to build an expensive wall with Mexico for which Mexico was going to pay, and now, if there is a wall, we will pay for it.<br/><br/>So what makes you think that any reset negotiation that Trump would have with Iran would have anywhere near an ideal outcome?  Why don't you wait to see if North Korea gets to keep its nuclear weapons?",26854109.0,26854109.0,<br/>,userReply,1524594546,2.0,False,26853644.0,Washington,26853644.0,Southern Boy,26853644:26854109,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-2f45222561fb8d68367a77c2ffcca2a01e02a6cfc00f35da891c569467290669.jpg,0.0,7,,0,,Europe,0,approved,1,1,News,1524594549,Charles,48930358.0,"Clifton, NJ",,
1524592765,5adf3d64068401528a2aa60f,815.0,Toronto is a great city in a great country. Our prayers are with you. ,26853595.0,26853595.0,<br/>,comment,1524592759,1.0,False,0.0,Foreign,0.0,,26853595,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,12,,0,,Canada,0,approved,1,0,News,1524592765,Paul H S,64589665.0,"Somerville, MA",,
1524590962,5adf3d64068401528a2aa60f,815.0,How many of these incidents need occur before manufacturers are going to be held responsible for failing to introduce a safety feature that shuts down a vehicle's engine when a front-side impact occurs?,26853175.0,26853175.0,<br/>,comment,1524590957,1.0,False,0.0,Foreign,0.0,,26853175,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,42,,0,,Canada,1,approved,1,0,News,1524590962,Jonathan,49233960.0,"Cambridge, MA",,
1524589353,5adf3d64068401528a2aa60f,815.0,"Oh, Canada! Our hearts are with you.",26852545.0,26852545.0,<br/>,comment,1524588658,1.0,False,0.0,Foreign,0.0,,26852545,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,52,,0,,Canada,0,approved,1,0,News,1524589353,PaulB67,6136710.0,Charlotte,,
1524589353,5adf3d64068401528a2aa60f,815.0,"Richmond Hill is a separate municipality, north of Toronto.  It's not a neighbourhood, though in the GTA (the Greater Toronto Area).",26852511.0,26852511.0,<br/>,comment,1524588524,1.0,False,0.0,Foreign,0.0,,26852511,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,7,,0,,Canada,1,approved,1,0,News,1524589353,tedoreil,39775835.0,toronto,,
1524589352,5adf3d64068401528a2aa60f,815.0,"Let's hear from the gun lovers:<br/><br/>""Now we should ban vans"".<br/><br/>""Let's confiscate all the vans"".<br/><br/>We get it, you've made your point: you love guns more than you love human life.",26852713.0,26852713.0,<br/>,comment,1524589282,1.0,False,0.0,Foreign,0.0,,26852713,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-e1499f515dec0e2fef5d62ccb3a5e4c074ca02f5bbbaf7d5caa454a5274081a2.jpg,0.0,46,,4,,Canada,0,approved,1,0,News,1524589352,MattNg,65468241.0,"NY, NY",,
1524592573,5adf3d64068401528a2aa60f,815.0,"While I don’t agree with many gun rights advocates, this is a strawman argument. The gun represents a tool with which, when kept and borne by the citizenry, natural liberties are ensured and secured. It is not love of the gun but love of liberty that motivated the Second Amendment’s creation. Furthermore, there are many things that people do value above their life, including faith, family, and, of course, liberty; the founding fathers embodied such a belief - “Give me liberty or give me death.” That said, critiques can certainly be made of these positions that don’t require misrepresenting the other side of the argument. ",26853549.0,26853549.0,<br/>,userReply,1524592569,2.0,False,26852713.0,Foreign,26852713.0,MattNg,26852713:26853549,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,5,,0,,Canada,0,approved,1,0,News,1524592573,Mark Winchester,75779441.0,"Nashville, TN",,
1524592953,5adf3d64068401528a2aa60f,815.0,"When they say this to me I point out that I am all for banning humans from driving cars! It's just a matter of present practicality. Once upon a time we needed to have guns to protect our homesteads and wagon trains from wild animals/brigands and hunt for our food. Now we don't. In the near future it will be practical to simply let the machines drive us, and then we can ban human driven cars too.",26853651.0,26853651.0,<br/>,userReply,1524592950,2.0,False,26852713.0,Foreign,26852713.0,MattNg,26852713:26853651,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,3,,0,,Canada,0,approved,1,0,News,1524592953,FreeMelania,80584299.0,"Camarillo, CA",,
1524593623,5adf3d64068401528a2aa60f,815.0,"What about when a robot becomes better at raising children? Or making laws? Although rights can be reasonably interpreted and limited with respect to their practical application, in no way is the very existence of a right predicated on said convenience or practicality. ",26853846.0,26853846.0,<br/>,userReply,1524593619,2.0,False,26852713.0,Foreign,26852713.0,MattNg,26852713:26853846,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,0,,0,,Canada,0,approved,1,0,News,1524593623,Mark Winchester,75779441.0,"Nashville, TN",,
1524595208,5adf341f068401528a2aa5e8,1233.0,"If Trump understood irony, he would be bemused by the fact that he is advocating someone else drop out because they are facing tough scrutiny. ",26854038.0,26854038.0,<br/>,comment,1524594284,1.0,False,0.0,Washington,0.0,,26854038,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,0,,0,,Politics,0,approved,0,0,News,1524595208,Andy,85763280.0,California,,
1524595202,5adf341f068401528a2aa5e8,1233.0,Of course the White House did little or no vetting of his background before announcing his nomination on Twitter. Then when if all fails epically blame someone else. Trump 101. ,26854009.0,26854009.0,<br/>,comment,1524594158,1.0,False,0.0,Washington,0.0,,26854009,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,0,,0,,Politics,0,approved,1,0,News,1524595202,Ben From Canada,76259725.0,Vancouver,,
1524595201,5adf341f068401528a2aa5e8,1233.0,"Donald Trump--a meta-politician who sees all politics at the farthest end of the spectrum between substance and posturing, who has never bothered to master any subject before blurting out his opinion of it--blames the Democrats for his own careless choice of a candidate to lead the VA. <br/><br/>Ha! That's rich!",26853991.0,26853991.0,<br/>,comment,1524594100,1.0,False,0.0,Washington,0.0,,26853991,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,0,,0,,Politics,1,approved,1,0,News,1524595201,Sandra Lee,19730354.0,New York City,,
1524595201,5adf341f068401528a2aa5e8,1233.0,"My job is being a decent person and a good citizen. Believe me, I feel like drinking on the job now, too. ",26853897.0,26853897.0,<br/>,comment,1524593758,1.0,False,0.0,Washington,0.0,,26853897,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,0,,0,,Politics,0,approved,1,0,News,1524595201,itsmildeyes,67498428.0,philadelphia,,
1524595200,5adf341f068401528a2aa5e8,1233.0,"Does anybody in the White Hosue do any checking up on the people that are nominated before it goes forward to a confirmation hearing?<br/><br/>Obviously Mr. Trump doesn't work on anything other that gut feelings, his wallet, his ego and libido, but aren't there any people steering this ship?",26853987.0,26853987.0,<br/>,comment,1524594072,1.0,False,0.0,Washington,0.0,,26853987,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,0,,0,,Politics,0,approved,1,0,News,1524595200,mjbarr,104082.0,"Murfreesboro,Tennessee",,
1524595200,5adf341f068401528a2aa5e8,1233.0,"At the time of Dr. Jackson’s address to the press re Donald Trump’s health, someone asked me what my impressions of him were.  I said, “'You mean besides the line of coke he did before facing the press?” There were many reasons for my remark: the first was that MDs never speak in a trip-hammer fashion as Dr. Jackson did for well over an hour.  And yes, there are lots of reasons for a flannel mouth (he mumbled “I need water” on minute 14:30 of the YouTube video of that performance, only minutes into his remarks). Print news had facial close-ups of him, and those were very telling of someone under the influence of alcohol and drugs.  Knowing little more about him than his earned titles ruled out most relevant metabolic disorders, most of which take time for absences for recovery or adjustments that would certainly have prevented meeting his academic and professional schedules and so, his achievements.  But for those of us who have worked in the area of chemical use/abuse – and whose personal life is one of four+ decades of continuously straight/sober living – a florid, blotchy complexion, rapid speech without flight of ideas or tangential patterns, negative reports of workplace behavior, controlled substance drug accountability and ‘sloppiness’ is a pattern that smacks of poly-substance abuse. I’d bet my life -- and decades of work in behavioral education teaching -- that Rear Admiral Ronny Jackson, MD, looks, talks, and behaves like a duck, for only one reason.     ",26853947.0,26853947.0,<br/>,comment,1524593937,1.0,False,0.0,Washington,0.0,,26853947,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,0,,0,,Politics,0,approved,0,0,News,1524595200,drjillshackford,85087870.0,New England,,
1524595198,5adf341f068401528a2aa5e8,1233.0,"‘round ‘bout now Dr. Ronny Jackson is thinking if I’d just said no, Mr. President. I like my present job, Mr. President. I might have flown under the radar until I retired. Now I’m exposed and more than likely on the “you’re fired” list, and it’s all the fault of those darn Democrats.  <br/><br/>When Trump suggested a “promotion,” Dr. Jackson should have said no thanks, Mr. President and run for the nearest door.",26854185.0,26854185.0,<br/>,comment,1524594877,1.0,False,0.0,Washington,0.0,,26854185,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,0,,0,,Politics,0,approved,1,0,News,1524595198,BMUSNSOIL,63138333.0,TN,,
1524595198,5adf341f068401528a2aa5e8,1233.0,"Mistake corrected, before anyone was hurt. Yawn.<br/>As for drinking on the job, in my years in govt service I've seen plenty of drinking, drug abuse or just plain old putting-in-8hours-and-doing nothing.<br/>( That's one of the reasons Civil Service employees can not be fired, no matter what they do. Look into the IRA practices. )<br/>Not that there is anything right with that.",26854034.0,26854034.0,<br/>,comment,1524594277,1.0,False,0.0,Washington,0.0,,26854034,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,0,,0,,Politics,0,approved,1,0,News,1524595198,boroka,1064088.0,Beloit WI,,
1524595173,5adf341f068401528a2aa5e8,1233.0,Sounds like he also needs to resign and be dishonorably discharged.  ,26854163.0,26854163.0,<br/>,comment,1524594789,1.0,False,0.0,Washington,0.0,,26854163,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0.0,0,,0,,Politics,0,approved,1,0,News,1524595173,Karin,78244490.0,Long Island,,
